172.18.0.1 - - [03/Jun/2020:21:37:50 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.18.0.1 - - [03/Jun/2020:21:38:41 +0000] "-" 408 0 "-" "-"
172.19.0.1 - - [03/Jun/2020:21:39:13 +0000] "GET /ebt/insall.php HTTP/1.1" 403 579 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:13 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:14 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:14 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:15 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:15 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:15 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:15 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:15 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:16 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:19 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:39:19 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:18 +0000] "GET /ebt/insall.php HTTP/1.1" 403 579 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:18 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:19 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
